year,day_type,model_no,n_vars,variables,n,Tc,Eb,status,Text,R2,Adj_R2,RMSE,CV_RMSE_pct,NMBE_pct,AIC,BIC,n_params,Tint,Text-Tc,Text-Tint,Tint-Tc
2020,weekday,20,3,"Text, Text-Tc, Tint-Tc",36,19.85095693,43.521701447312836,OK,0.0,0.440932855377025,0.388520310568621,3.4438010252430873,27.703872618170273,0.6982783357655803,95.03345836153429,99.78401517690261,3,,1.352634,,0.846688
2020,weekday,21,3,"Text, Text-Tint, Tint-Tc",36,19.85095693,43.521701447312836,OK,0.0,0.28053798314649414,0.21308841906647802,3.9066994487167572,31.427687921396508,1.101175015195264,104.11388784638397,108.8644446617523,3,,,2.194612,1.895887
2020,weekday,22,3,"Tint, Text-Tc, Text-Tint",36,19.85095693,43.521701447312836,OK,,0.40896403572189755,0.35355441407082544,3.5408947668764275,28.484949292030002,0.1891348108095205,97.03532070327753,101.78587751864586,3,0.164245,1.539657,0.0,
2020,weekday,23,3,"Tint, Text-Tc, Tint-Tc",36,19.85095693,43.521701447312836,OK,,0.4409328553770251,0.38852031056862124,3.443801025243087,27.703872618170273,0.6982783822888465,95.03345836153427,99.7840151769026,3,0.0,1.352634,,0.846688
2020,weekday,24,3,"Tint, Text-Tint, Tint-Tc",36,19.85095693,43.521701447312836,OK,,0.2805379831464947,0.21308841906647857,3.9066994487167555,31.42768792139649,1.1011749849805346,104.11388784638395,108.86444466175227,3,0.0,,2.194612,1.895887
2020,weekday,25,3,"Text-Tc, Text-Tint, Tint-Tc",36,19.85095693,43.521701447312836,OK,,0.4409328553770211,0.3885203105686168,3.443801025243099,27.703872618170365,0.6982784470190075,95.03345836153453,99.78401517690286,3,,1.352634,0.0,0.846688
2020,weekday,26,4,"Text, Tint, Text-Tc, Text-Tint",36,19.85095693,43.521701447312836,OK,0.0,0.4089640357218811,0.33270133065373675,3.5408947668764768,28.484949292030397,0.18913481686286474,99.03532070327853,105.36939645710297,4,0.164245,1.539657,0.0,
2020,weekday,27,4,"Text, Tint, Text-Tc, Tint-Tc",36,19.85095693,43.521701447312836,OK,0.0,0.4409328553770251,0.3687951592966413,3.4438010252430864,27.703872618170266,0.6982782537226969,97.03345836153427,103.36753411535871,4,0.0,1.352634,,0.846688
2020,weekday,28,4,"Text, Tint, Text-Tint, Tint-Tc",36,19.85095693,43.521701447312836,OK,0.0,0.2805379831464947,0.1877041745202359,3.9066994487167555,31.42768792139649,1.1011750328953744,106.11388784638395,112.44796360020838,4,0.0,,2.194612,1.895887
2020,weekday,29,4,"Text, Text-Tc, Text-Tint, Tint-Tc",36,19.85095693,43.521701447312836,OK,0.0,0.4409328553770251,0.3687951592966413,3.4438010252430864,27.703872618170266,0.698278380687402,97.03345836153427,103.36753411535871,4,,1.352634,0.0,0.846688
2020,weekday,30,4,"Tint, Text-Tc, Text-Tint, Tint-Tc",36,19.85095693,43.521701447312836,OK,,0.4409328553770251,0.3687951592966413,3.443801025243087,27.703872618170273,0.6982782929946465,97.03345836153427,103.36753411535871,4,0.0,1.352634,0.0,0.846688
2020,weekday,31,5,"Text, Tint, Text-Tc, Text-Tint, Tint-Tc",36,19.85095693,43.521701447312836,OK,0.0,0.4409328553770251,0.34775499793986264,3.4438010252430864,27.703872618170266,0.698278344563018,99.03345836153427,106.95105305381482,5,0.0,1.352634,0.0,0.846688
2020,weekend,1,1,Text,6,23.41311745,26.83422058558079,OK,0.092919,-0.06917480890458894,-0.33646851113073617,1.803036058814359,72.34808567391792,-1.8417578897824713,9.073663320365077,8.865422789593131,1,,,,
2020,weekend,2,1,Tint,6,23.41311745,26.83422058558079,OK,,-0.03393346026339206,-0.29241682532924007,1.7730719058920723,71.14575303493925,-0.8519591648385514,8.872562987942644,8.664322457170698,1,0.089616,,,
2020,weekend,3,1,Text-Tc,6,23.41311745,26.83422058558079,OK,,-0.813551539335797,-1.2669394241697463,2.3482536418863202,94.22532335764748,-29.85413895585643,12.244063049421875,12.03582251864993,1,,0.599948,,
2020,weekend,4,1,Text-Tint,6,23.41311745,26.83422058558079,OK,,-2.042653155578418,-2.8033164444730225,3.0416292607182243,122.04750607563682,-99.99999999995987,15.348719754545808,15.140479223773863,1,,,1.0,
2020,weekend,5,1,Tint-Tc,6,23.41311745,26.83422058558079,OK,,-0.2435544070503044,-0.5544430088128804,1.944520154507577,78.0252341849914,-6.885079427219805,9.980182873271218,9.771942342499273,1,,,,0.557922
2020,weekend,6,2,"Text, Tint",6,23.41311745,26.83422058558079,OK,0.0,-0.03393346026339206,-0.7232224337723201,1.773071905892072,71.14575303493925,-0.8519591699943962,10.872562987942642,10.456081926398753,2,0.089616,,,
2020,weekend,7,2,"Text, Text-Tc",6,23.41311745,26.83422058558079,OK,0.092919,-0.06917480890458894,-0.7819580148409815,1.803036058814359,72.34808567391792,-1.841757884802186,11.073663320365077,10.657182258821187,2,,0.0,,
2020,weekend,8,2,"Text, Text-Tint",6,23.41311745,26.83422058558079,OK,0.092919,-0.06917480890458894,-0.7819580148409815,1.803036058814359,72.34808567391792,-1.8417578827034153,11.073663320365077,10.657182258821187,2,,,1.0,
2020,weekend,9,2,"Text, Tint-Tc",6,23.41311745,26.83422058558079,OK,0.092919,-0.06917480890660865,-0.7819580148443477,1.803036058816062,72.34808567398626,-1.8417578565372854,11.073663320376411,10.65718225883252,2,,,,0.0
2020,weekend,10,2,"Tint, Text-Tc",6,23.41311745,26.83422058558079,OK,,-0.03393346026339228,-0.7232224337723203,1.7730719058920725,71.14575303493926,-0.8519591761303194,10.872562987942645,10.456081926398756,2,0.089616,0.0,,
2020,weekend,11,2,"Tint, Text-Tint",6,23.41311745,26.83422058558079,OK,,-0.03393346026339206,-0.7232224337723201,1.773071905892072,71.14575303493925,-0.8519592026955206,10.872562987942642,10.456081926398753,2,0.089616,,1.0,
2020,weekend,12,2,"Tint, Tint-Tc",6,23.41311745,26.83422058558079,OK,,-0.03393346026642452,-0.723222433777374,1.7730719058946725,71.1457530350436,-0.8519592009695938,10.87256298796024,10.45608192641635,2,0.089616,,,0.0
2020,weekend,13,2,"Text-Tc, Text-Tint",6,23.41311745,26.83422058558079,OK,,-0.813551539335797,-2.022585898892995,2.3482536418863202,94.22532335764748,-29.85413895585643,14.244063049421875,13.827581987877984,2,,0.599948,1.0,
2020,weekend,14,2,"Text-Tc, Tint-Tc",6,23.41311745,26.83422058558079,OK,,-0.24355440705030484,-1.0725906784171748,1.9445201545075772,78.02523418499142,-6.885079341213153,11.980182873271218,11.563701811727327,2,,0.0,,0.557922
2020,weekend,15,2,"Text-Tint, Tint-Tc",6,23.41311745,26.83422058558079,OK,,-0.24355440705030507,-1.0725906784171753,1.9445201545075774,78.02523418499143,-6.885079768385389,11.98018287327122,11.56370181172733,2,,,1.0,0.557922
2020,weekend,16,3,"Text, Tint, Text-Tc",6,23.41311745,26.83422058558079,OK,0.0,-0.033933460266891924,-1.58483365066723,1.7730719058950732,71.14575303505967,-0.8519591891961293,12.872562987962953,12.247841395647118,3,0.089616,0.0,,
2020,weekend,17,3,"Text, Tint, Text-Tint",6,23.41311745,26.83422058558079,OK,0.0,-0.03393346026391786,-1.5848336506597946,1.773071905892523,71.14575303495734,-0.8519084693567991,12.872562987945695,12.247841395629859,3,0.089616,,1.0,
2020,weekend,18,3,"Text, Tint, Tint-Tc",6,23.41311745,26.83422058558079,OK,0.0,-0.03393346026412014,-1.5848336506603005,1.7730719058926965,71.1457530349643,-0.8519591823187206,12.872562987946868,12.247841395631031,3,0.089616,,,0.0
2020,weekend,19,3,"Text, Text-Tc, Text-Tint",6,23.41311745,26.83422058558079,OK,0.092919,-0.06917480890601202,-1.67293702226503,1.8030360588155592,72.3480856739661,-1.8416750256086356,13.073663320373065,12.448941728057228,3,,0.0,1.0,
2020,weekend,20,3,"Text, Text-Tc, Tint-Tc",6,23.41311745,26.83422058558079,OK,0.092919,-0.06917480890458894,-1.6729370222614723,1.8030360588143592,72.34808567391794,-1.8417578494857156,13.073663320365078,12.448941728049244,3,,0.0,,0.0
2020,weekend,21,3,"Text, Text-Tint, Tint-Tc",6,23.41311745,26.83422058558079,OK,0.092919,-0.06917480890485606,-1.6729370222621402,1.8030360588145844,72.34808567392697,-1.8417577039775122,13.073663320366578,12.448941728050743,3,,,2.319639,0.0
2020,weekend,22,3,"Tint, Text-Tc, Text-Tint",6,23.41311745,26.83422058558079,OK,,-0.03393346246457063,-1.5848336561614267,1.7730719077794508,71.14575311067163,-0.8519936130016494,12.872563000716262,12.247841408400427,3,0.089616,0.0,1.0,
2020,weekend,23,3,"Tint, Text-Tc, Tint-Tc",6,23.41311745,26.83422058558079,OK,,-0.03393346026339206,-1.5848336506584801,1.773071905892072,71.14575303493925,-0.8519591952288276,12.872562987942642,12.247841395626807,3,0.089616,0.0,,0.0
2020,weekend,24,3,"Tint, Text-Tint, Tint-Tc",6,23.41311745,26.83422058558079,OK,,-0.033933461243941254,-1.584833653109853,1.7730719067328344,71.14575306867542,-0.85411821480073,12.87256299363285,12.247841401317014,3,0.089614,,0.622428,0.0
2020,weekend,25,3,"Text-Tc, Text-Tint, Tint-Tc",6,23.41311745,26.83422058558079,OK,,-0.24355440712169107,-2.1088860178042275,1.94452015456339,78.02523418723094,-6.884757467307444,13.980182873615648,13.355461281299814,3,,0.0,2.373373,0.557924
2020,weekend,26,4,"Text, Tint, Text-Tc, Text-Tint",6,23.41311745,26.83422058558079,OK,0.0,-0.03393346026345179,-4.169667301317259,1.7730719058921234,71.14575303494131,-0.8519542807090749,14.872562987942988,14.039600864855208,4,0.089616,0.0,1.0,
2020,weekend,27,4,"Text, Tint, Text-Tc, Tint-Tc",6,23.41311745,26.83422058558079,OK,0.0,-0.03393346026339206,-4.16966730131696,1.773071905892072,71.14575303493925,-0.8519591611529282,14.872562987942642,14.039600864854862,4,0.089616,0.0,,0.0
2020,weekend,28,4,"Text, Tint, Text-Tint, Tint-Tc",6,23.41311745,26.83422058558079,OK,0.0,-0.03393346040337675,-4.169667302016884,1.7730719060121007,71.14575303975548,-0.8515956016471994,14.872562988754986,14.039600865667206,4,0.089616,,2.978034,0.0
2020,weekend,29,4,"Text, Text-Tc, Text-Tint, Tint-Tc",6,23.41311745,26.83422058558079,OK,0.092919,-0.06917481477135334,-4.345874073856766,1.803036063761159,72.34808587241174,-1.8417544038159963,15.073663353288213,14.240701230200433,4,,0.0,2.878873,0.0
2020,weekend,30,4,"Tint, Text-Tc, Text-Tint, Tint-Tc",6,23.41311745,26.83422058558079,OK,,-0.03393372891592006,-4.1696686445796,1.773072136245493,71.14576227803173,-0.8517022165233605,14.87256454695492,14.03960242386714,4,0.089616,0.0,7.208969,1e-06
2020,weekend,31,5,"Text, Tint, Text-Tc, Text-Tint, Tint-Tc",6,23.41311745,26.83422058558079,OK,0.0,-0.033933460649330005,-4.16966730324665,1.773071906222991,71.1457530482176,-0.8519592270288343,16.872562990182274,15.831360336322547,5,0.089616,0.0,1.081244,0.0
2021,weekday,1,1,Text,36,19.2791549,43.52306708561659,OK,0.373883,0.3585626424251005,0.3396968377905446,4.267366429945585,46.68087109641714,5.00534394563634,106.47177505963796,108.05529399809407,1,,,,
2021,weekday,2,1,Tint,36,19.2791549,43.52306708561659,OK,,0.08653691939830921,0.059670358204141793,5.092468028700457,55.70668643363322,1.3910207807049875,119.19890655087325,120.78242548932936,1,0.352171,,,
2021,weekday,3,1,Text-Tc,36,19.2791549,43.52306708561659,OK,,0.7891378383154826,0.7829360100306438,2.44670798170187,26.764624453835882,-0.4919459409916148,66.42152768503979,68.0050466234959,1,,1.422455,,
2021,weekday,4,1,Text-Tint,36,19.2791549,43.52306708561659,OK,,-0.6848334241585345,-0.7343873483984913,6.916100512627161,75.65546615689382,-57.213426624672394,141.23735127648897,142.82087021494507,1,,,4.865066,
2021,weekday,5,1,Tint-Tc,36,19.2791549,43.52306708561659,OK,,0.2850404853606334,0.26401226434182856,4.505298147115073,49.28361449829549,3.757773031651415,110.3782930580021,111.96181199645821,1,,,,1.347375
2021,weekday,6,2,"Text, Tint",36,19.2791549,43.52306708561659,OK,0.373883,0.35856264242510016,0.3196876510569244,4.267366429945586,46.68087109641715,5.005343809693969,108.47177505963798,111.6388129365502,2,0.0,,,
2021,weekday,7,2,"Text, Text-Tc",36,19.2791549,43.52306708561659,OK,0.010644,0.7894629019557615,0.7767030778318682,2.444821340318696,26.74398641755311,-4.6151713063301543e-10,68.36598751451979,71.533025391432,2,,1.386754,,
2021,weekday,8,2,"Text, Text-Tint",36,19.2791549,43.52306708561659,OK,0.292917,0.6725954151630489,0.6527527130517186,3.0487737038371843,33.35064251156529,1.7602830971224406,84.26124007270009,87.42827794961231,2,,,2.216615,
2021,weekday,9,2,"Text, Tint-Tc",36,19.2791549,43.52306708561659,OK,0.373883,0.3585626424251005,0.31968765105692476,4.267366429945585,46.68087109641714,5.005343941551205,108.47177505963796,111.63881293655018,2,,,,0.0
2021,weekday,10,2,"Tint, Text-Tc",36,19.2791549,43.52306708561659,OK,,0.7894188425902768,0.7766563482018087,2.445077142367445,26.74678464513911,-0.03506789291878175,68.37352049198013,71.54055836889235,2,0.007678,1.397388,,
2021,weekday,11,2,"Tint, Text-Tint",36,19.2791549,43.52306708561659,OK,,0.6142821820671323,0.5909053446166554,3.309159207945327,36.19900867654982,0.7145743745776219,90.16197818044509,93.32901605735731,2,0.266729,,2.720128,
2021,weekday,12,2,"Tint, Tint-Tc",36,19.2791549,43.52306708561659,OK,,0.28504048536063264,0.24170960568551947,4.505298147115075,49.28361449829551,3.757773007814838,112.37829305800216,115.54533093491438,2,0.0,,,1.347375
2021,weekday,13,2,"Text-Tc, Text-Tint",36,19.2791549,43.52306708561659,OK,,0.7935917737891619,0.7810821843218384,2.4207297768460534,26.480447959480756,-1.5539556454097416,67.6529719879781,70.82000986489032,2,,1.365836,0.329609,
2021,weekday,14,2,"Text-Tc, Tint-Tc",36,19.2791549,43.52306708561659,OK,,0.789285983021995,0.7765154365384795,2.4458483430649056,26.755220836625977,-0.16710651616794875,68.39622639941737,71.56326427632959,2,,1.400191,,0.024444
2021,weekday,15,2,"Text-Tint, Tint-Tc",36,19.2791549,43.52306708561659,OK,,0.6905967074386528,0.671844992737965,2.9637753184480227,32.42084219165097,1.8148031417510992,82.22540087690301,85.39243875381523,2,,,2.444777,1.042937
2021,weekday,16,3,"Text, Tint, Text-Tc",36,19.2791549,43.52306708561659,OK,0.010644,0.7894629019557616,0.7697250490141143,2.4448213403186956,26.743986417553106,-4.2848000466180174e-08,70.36598751451979,75.11654432988811,3,0.0,1.386754,,
2021,weekday,17,3,"Text, Tint, Text-Tint",36,19.2791549,43.52306708561659,OK,0.292917,0.672595415163049,0.6419012353345848,3.048773703837184,33.35064251156529,1.7602828916668565,86.26124007270009,91.01179688806842,3,0.0,,2.216615,
2021,weekday,18,3,"Text, Tint, Tint-Tc",36,19.2791549,43.52306708561659,OK,0.373883,0.3585626424251004,0.2984278901524535,4.267366429945585,46.68087109641714,5.00534393169395,110.47177505963796,115.22233187500629,3,0.0,,,0.0
2021,weekday,19,3,"Text, Text-Tc, Text-Tint",36,19.2791549,43.52306708561659,OK,0.050953,0.7985071107250624,0.7796171523555371,2.3917328786529,26.163249872798573,4.024719239661924e-09,68.78530730750131,73.53586412286964,3,,1.152233,0.578208,
2021,weekday,20,3,"Text, Text-Tc, Tint-Tc",36,19.2791549,43.52306708561659,OK,0.010644,0.7894629019557615,0.7697250490141141,2.444821340318696,26.74398641755311,1.7917957679975585e-08,70.36598751451979,75.11654432988811,3,,1.386754,,0.0
2021,weekday,21,3,"Text, Text-Tint, Tint-Tc",36,19.2791549,43.52306708561659,OK,0.0,0.6905967074386528,0.6615901487610265,2.9637753184480227,32.42084219165097,1.8148031465221566,84.22540087690301,88.97595769227134,3,,,2.444777,1.042937
2021,weekday,22,3,"Tint, Text-Tc, Text-Tint",36,19.2791549,43.52306708561659,OK,,0.7987288504686479,0.7798596802000837,2.390416484248609,26.148849788224737,0.03275209398455576,68.74566806066464,73.49622487603297,3,0.041205,1.185173,0.598167,
2021,weekday,23,3,"Tint, Text-Tc, Tint-Tc",36,19.2791549,43.52306708561659,OK,,0.7894188425902768,0.7696768590831153,2.4450771423674453,26.746784645139115,-0.035067923917983565,70.37352049198014,75.12407730734847,3,0.007678,1.397388,,0.0
2021,weekday,24,3,"Tint, Text-Tint, Tint-Tc",36,19.2791549,43.52306708561659,OK,,0.6905967074386528,0.6615901487610265,2.9637753184480227,32.42084219165097,1.8148031402880813,84.22540087690301,88.97595769227134,3,0.0,,2.444777,1.042937
2021,weekday,25,3,"Text-Tc, Text-Tint, Tint-Tc",36,19.2791549,43.52306708561659,OK,,0.7993609782275775,0.7805510699364129,2.386659768707279,26.10775494511492,0.08452506501688553,68.6324257507614,73.38298256612973,3,,1.121934,0.664805,0.204561
2021,weekday,26,4,"Text, Tint, Text-Tc, Text-Tint",36,19.2791549,43.52306708561659,OK,0.0,0.7987288504686478,0.7727583795613766,2.3904164842486093,26.148849788224744,0.032752085467814926,70.74566806066466,77.07974381448909,4,0.041205,1.185173,0.598167,
2021,weekday,27,4,"Text, Tint, Text-Tc, Tint-Tc",36,19.2791549,43.52306708561659,OK,0.010644,0.7894629019557391,0.7622968247887377,2.4448213403188266,26.743986417554538,-1.3909132332739784e-08,72.36598751452364,78.70006326834807,4,0.0,1.386754,,0.0
2021,weekday,28,4,"Text, Tint, Text-Tint, Tint-Tc",36,19.2791549,43.52306708561659,OK,0.0,0.6905967074386528,0.650673701946866,2.9637753184480227,32.42084219165097,1.8148031080622455,86.22540087690301,92.55947663072745,4,0.0,,2.444777,1.042937
2021,weekday,29,4,"Text, Text-Tc, Text-Tint, Tint-Tc",36,19.2791549,43.52306708561659,OK,0.0,0.7993609782275775,0.7734720721924262,2.386659768707279,26.10775494511492,0.08452500122582884,70.6324257507614,76.96650150458584,4,,1.121934,0.664805,0.204561
2021,weekday,30,4,"Tint, Text-Tc, Text-Tint, Tint-Tc",36,19.2791549,43.52306708561659,OK,,0.7993609782275766,0.7734720721924252,2.3866597687072844,26.107754945114976,0.08452501769128168,70.63242575076157,76.966501504586,4,0.0,1.121934,0.664805,0.204561
2021,weekday,31,5,"Text, Tint, Text-Tc, Text-Tint, Tint-Tc",36,19.2791549,43.52306708561659,OK,0.0,0.7993609782275775,0.765921141265507,2.386659768707279,26.10775494511492,0.08452506013720111,72.6324257507614,80.55002044304194,5,0.0,1.121934,0.664805,0.204561
2021,weekend,1,1,Text,6,24.57153409,26.279325756657098,OK,0.140464,0.20603066939574022,0.0075383367446753,1.7909620506706974,47.5365266858038,2.4317088009428667,8.993035207387912,8.784794676615967,1,,,,
2021,weekend,2,1,Tint,6,24.57153409,26.279325756657098,OK,,0.0243450877515059,-0.21956864031061762,1.9853296921436185,52.695520742810274,0.2719401557218236,10.229419905290968,10.021179374519022,1,0.136374,,,
2021,weekend,3,1,Text-Tc,6,24.57153409,26.279325756657098,OK,,-0.1340777098548065,-0.4175971373185081,2.140454140045965,56.81290416507149,-26.974497045634205,11.132216257930482,10.923975727158536,1,,0.947787,,
2021,weekend,4,1,Text-Tint,6,24.57153409,26.279325756657098,OK,,-1.2155738959404063,-1.7694673699255077,2.9917661211618025,79.40881271215795,-59.18645235537872,15.150366667953316,14.94212613718137,1,,,2.424084,
2021,weekend,5,1,Tint-Tc,6,24.57153409,26.279325756657098,OK,,-0.12537891118079547,-0.4067236389759943,2.132229297311955,56.59459666047339,-7.022638295211219,11.086016610254278,10.877776079482333,1,,,,1.119059
2021,weekend,6,2,"Text, Tint",6,24.57153409,26.279325756657098,OK,0.140464,0.2060306691768915,-0.3232822180385142,1.7909620509175266,47.53652669235525,2.4317088113457874,10.993035209041743,10.576554147497852,2,0.0,,,
2021,weekend,7,2,"Text, Text-Tc",6,24.57153409,26.279325756657098,OK,0.092825,0.43969385457213717,0.06615642428689528,1.5045173938336276,39.93358274366834,-9.384392923414826e-09,8.901666138721867,8.485185077177977,2,,0.419331,,
2021,weekend,8,2,"Text, Text-Tint",6,24.57153409,26.279325756657098,OK,0.115176,0.44373792917465416,0.07289654862442363,1.4990780468699756,39.78920913061821,0.10577824551973487,8.858203404671041,8.44172234312715,2,,,0.957139,
2021,weekend,9,2,"Text, Tint-Tc",6,24.57153409,26.279325756657098,OK,0.140464,0.2060306693957379,-0.3232822176737702,1.7909620506706998,47.53652668580386,2.4317087999985967,10.99303520738793,10.576554145844039,2,,,,0.0
2021,weekend,10,2,"Tint, Text-Tc",6,24.57153409,26.279325756657098,OK,,0.4075167550492024,0.012527925082003954,1.5471148571814157,41.064223927506575,-0.7807030500752528,9.236701767312155,8.820220705768264,2,0.082951,0.496148,,
2021,weekend,11,2,"Tint, Text-Tint",6,24.57153409,26.279325756657098,OK,,0.3943420109735154,-0.009429981710807667,1.564221479487778,41.518275652089926,-0.7659449236465001,9.368658916277589,8.952177854733698,2,0.108655,,1.148851,
2021,weekend,12,2,"Tint, Tint-Tc",6,24.57153409,26.279325756657098,OK,,0.041991189893035075,-0.5966813501782748,1.9672940189467005,52.21680972830237,-3.871190070441359e-08,12.119908048733285,11.703426987189395,2,0.104005,,,0.283174
2021,weekend,13,2,"Text-Tc, Text-Tint",6,24.57153409,26.279325756657098,OK,,-0.13407770985480694,-0.8901295164246783,2.1404541400459656,56.8129041650715,-26.974496884069875,13.132216257930484,12.715735196386593,2,,0.947787,0.0,
2021,weekend,14,2,"Text-Tc, Tint-Tc",6,24.57153409,26.279325756657098,OK,,0.07434599574113088,-0.5427566737647818,1.9337880056615113,51.32747793365612,-11.888080793952403,11.913769318926073,11.497288257382184,2,,0.497434,,0.599208
2021,weekend,15,2,"Text-Tint, Tint-Tc",6,24.57153409,26.279325756657098,OK,,-0.038957297659368395,-0.7315954960989473,2.048723594323881,54.378150434255026,-10.788995206354805,12.606603547796723,12.190122486252832,2,,,0.668796,0.9382
2021,weekend,16,3,"Text, Tint, Text-Tc",6,24.57153409,26.279325756657098,OK,0.092825,0.43969385457213717,-0.4007653635696571,1.5045173938336276,39.93358274366834,-2.519193318053101e-08,10.901666138721867,10.276944546406032,3,0.0,0.419331,,
2021,weekend,17,3,"Text, Tint, Text-Tint",6,24.57153409,26.279325756657098,OK,0.115176,0.44373792917465404,-0.39065517706336483,1.4990780468699758,39.78920913061822,0.10577822592458849,10.858203404671043,10.233481812355208,3,0.0,,0.957139,
2021,weekend,18,3,"Text, Tint, Tint-Tc",6,24.57153409,26.279325756657098,OK,0.140464,0.20603066939574022,-0.9849233265106494,1.7909620506706974,47.5365266858038,2.431708781083771,12.993035207387912,12.368313615072077,3,0.0,,,0.0
2021,weekend,19,3,"Text, Text-Tc, Text-Tint",6,24.57153409,26.279325756657098,OK,0.104865,0.44812982344047714,-0.37967544139880705,1.493148432442297,39.63182261627398,7.458015884902314e-09,10.810643190384235,10.1859215980684,3,,0.18119,0.568287,
2021,weekend,20,3,"Text, Text-Tc, Tint-Tc",6,24.57153409,26.279325756657098,OK,0.092825,0.43969385457213717,-0.4007653635696571,1.5045173938336276,39.93358274366834,2.5290873116640606e-08,10.901666138721867,10.276944546406032,3,,0.419331,,0.0
