year,day_type,model_no,n_vars,variables,n,Tc,Eb,R2,RMSE,CV_RMSE_pct,NMBE_pct,n_params,Text,Tint,Text-Tc,Text-Tint,Tint-Tc
2024,weekend,15,2,"Text-Tint, Tint-Tc",11,19,29.5022525,0.23881099,1.940977411,49.29915377,-4.916960931,2,,,,1.751094,0.2594
2024,weekend,16,3,"Text, Tint, Text-Tc",11,19,29.5022525,0.036072669,2.184219971,55.47730521,1.28E-09,3,0.135398,0,0.02621,,
2024,weekend,17,3,"Text, Tint, Text-Tint",11,19,29.5022525,0.353744148,1.788448631,45.42505421,-1.240018189,3,0,0.089236,,1.589143,
2024,weekend,18,3,"Text, Tint, Tint-Tc",11,19,29.5022525,0.035621985,2.184730526,55.49027287,0.113769145,3,0.143625,0,,,0
2024,weekend,19,3,"Text, Text-Tc, Text-Tint",11,19,29.5022525,0.347578348,1.796959996,45.64123555,-1.528148921,3,0.093284,,0,1.435819,
2024,weekend,20,3,"Text, Text-Tc, Tint-Tc",11,19,29.5022525,0.036072669,2.184219971,55.47730521,-1.09E-07,3,0.135398,,0.02621,,0
2024,weekend,21,3,"Text, Text-Tint, Tint-Tc",11,19,29.5022525,0.347578348,1.796959996,45.64123555,-1.528148933,3,0.093284,,,1.435819,0
2024,weekend,22,3,"Tint, Text-Tc, Text-Tint",11,19,29.5022525,0.353744148,1.788448631,45.42505421,-1.240018187,3,,0.089236,0,1.589143,
2024,weekend,23,3,"Tint, Text-Tc, Tint-Tc",11,19,29.5022525,-0.021578837,2.248589457,57.11223471,-1.680655916,3,,0.073697,0.220688,,0
2024,weekend,24,3,"Tint, Text-Tint, Tint-Tc",11,19,29.5022525,0.353744148,1.788448631,45.42505421,-1.240018202,3,,0.089236,,1.589143,0
2024,weekend,25,3,"Text-Tc, Text-Tint, Tint-Tc",11,19,29.5022525,0.23881099,1.940977411,49.29915377,-4.916960949,3,,,0,1.751094,0.2594
2024,weekend,26,4,"Text, Tint, Text-Tc, Text-Tint",11,19,29.5022525,0.353744148,1.788448631,45.42505421,-1.240018192,4,0,0.089236,0,1.589143,
2024,weekend,27,4,"Text, Tint, Text-Tc, Tint-Tc",11,19,29.5022525,0.036072669,2.184219971,55.47730521,2.25E-08,4,0.135398,0,0.02621,,0
2024,weekend,28,4,"Text, Tint, Text-Tint, Tint-Tc",11,19,29.5022525,0.353744148,1.788448631,45.42505421,-1.24001819,4,0,0.089236,,1.589143,0
2024,weekend,29,4,"Text, Text-Tc, Text-Tint, Tint-Tc",11,19,29.5022525,0.347578348,1.796959996,45.64123555,-1.528148907,4,0.093284,,0,1.435819,0
2024,weekend,30,4,"Tint, Text-Tc, Text-Tint, Tint-Tc",11,19,29.5022525,0.353744148,1.788448631,45.42505421,-1.240018184,4,,0.089236,0,1.589143,0
2024,weekend,31,5,"Text, Tint, Text-Tc, Text-Tint, Tint-Tc",11,19,29.5022525,0.353744148,1.788448631,45.42505421,-1.24001819,5,0,0.089236,0,1.589143,0
