year,day_type,model,n,Tc,Th,Eb,cc,cc1,cc2,ch,ch1,ch2,R2,Adj_R2,CV_RMSE_pct,NMBE_pct,RMSE,n_Ec,R2_Ec,RMSE_Ec,CV_RMSE_Ec,NMBE_Ec,n_Eh,R2_Eh,RMSE_Eh,CV_RMSE_Eh,NMBE_Eh
all,weekday,Multiplicative curve_fit,634,22.882378885205046,17.697545322586752,55.54582914093224,0.41120317896892544,,,0.17126437022292307,,,0.487140933610143,0.48551538981809905,23.572193157490673,-6.39615295255413,18.34942550584059,265,-0.3460663165618463,15.95788385348199,88.1396323721715,-51.284248033869886,285,0.537291256526748,15.94308592131232,43.558934052110466,-17.146472770000262
all,weekday,Additive curve_fit,634,22.882378885205046,17.697545322586752,55.54582914093224,,0.7935445435882211,2.7774725353369436,,2.754235794247019,0.6488990048694729,0.5875506528920107,0.5849277635622301,21.139089752626457,-1.3441369112975066,16.4554121072029,265,-0.03940822249457954,14.02281309360695,77.45172243652492,-37.43811130596363,285,0.7786549655178486,11.02689972923352,30.12716612552641,0.387128570902365
all,weekday,Additive Ridge,634,22.882378885205046,17.697545322586752,55.54582914093224,,1.5148451285280582,1.2324000352818087,,2.11502460379706,1.0952688888979982,0.5829749408466388,0.5803229531890657,21.256024832736113,-1.2552824930726365,16.546438492705335,265,-0.016767044536999176,13.869244428597618,76.60352189802717,-38.052515190610556,285,0.7759575547328974,11.09388566278615,30.31018187771135,1.0901116281323784
